,nominal time,day/night,npixels with POH > 90%
524,2020-06-26 10:30:00,day,10.0
525,2020-06-26 10:55:00,day,1.0
526,2020-06-26 11:00:00,day,1.0
527,2020-06-26 11:05:00,day,5.0
528,2020-06-26 11:10:00,day,14.0
529,2020-06-26 11:15:00,day,21.0
530,2020-06-26 11:20:00,day,36.0
531,2020-06-26 11:25:00,day,29.0
532,2020-06-26 11:30:00,day,19.0
533,2020-06-26 11:35:00,day,30.0
534,2020-06-26 11:40:00,day,15.0
535,2020-06-26 11:45:00,day,5.0
536,2020-06-26 12:00:00,day,7.0
537,2020-06-26 12:05:00,day,38.0
538,2020-06-26 12:10:00,day,57.0
539,2020-06-26 12:15:00,day,25.0
540,2020-06-26 12:20:00,day,6.0
541,2020-06-26 12:25:00,day,3.0
542,2020-06-26 12:30:00,day,19.0
543,2020-06-26 12:35:00,day,19.0
544,2020-06-26 12:40:00,day,39.0
545,2020-06-26 12:45:00,day,50.0
546,2020-06-26 12:50:00,day,57.0
547,2020-06-26 12:55:00,day,26.0
548,2020-06-26 13:00:00,day,48.0
549,2020-06-26 13:05:00,day,46.0
550,2020-06-26 13:10:00,day,59.0
551,2020-06-26 13:15:00,day,52.0
552,2020-06-26 13:20:00,day,37.0
553,2020-06-26 13:25:00,day,21.0
554,2020-06-26 13:30:00,day,50.0
555,2020-06-26 13:35:00,day,60.0
556,2020-06-26 13:40:00,day,34.0
557,2020-06-26 13:45:00,day,67.0
558,2020-06-26 13:50:00,day,105.0
559,2020-06-26 13:55:00,day,92.0
560,2020-06-26 14:00:00,day,148.0
561,2020-06-26 14:05:00,day,142.0
562,2020-06-26 14:10:00,day,68.0
563,2020-06-26 14:15:00,day,46.0
564,2020-06-26 14:20:00,day,24.0
565,2020-06-26 14:35:00,day,1.0
566,2020-06-26 14:40:00,day,13.0
567,2020-06-26 14:55:00,day,8.0
568,2020-06-26 15:00:00,day,9.0
569,2020-06-26 15:05:00,day,45.0
570,2020-06-26 15:10:00,day,19.0
571,2020-06-26 15:20:00,day,5.0
572,2020-06-26 15:25:00,day,6.0
573,2020-06-26 15:30:00,day,17.0
574,2020-06-26 15:35:00,day,38.0
575,2020-06-26 15:40:00,day,52.0
576,2020-06-26 15:45:00,day,71.0
577,2020-06-26 15:50:00,day,73.0
578,2020-06-26 15:55:00,day,71.0
579,2020-06-26 16:00:00,day,72.0
580,2020-06-26 16:05:00,day,60.0
581,2020-06-26 16:10:00,day,51.0
582,2020-06-26 16:15:00,day,38.0
583,2020-06-26 16:20:00,day,25.0
584,2020-06-26 16:25:00,day,26.0
585,2020-06-26 16:30:00,day,29.0
586,2020-06-26 16:35:00,day,37.0
587,2020-06-26 16:40:00,day,11.0
588,2020-06-26 16:45:00,day,4.0
589,2020-06-26 16:50:00,day,10.0
590,2020-06-26 16:55:00,day,22.0
591,2020-06-26 17:00:00,day,24.0
592,2020-06-26 17:05:00,day,27.0
593,2020-06-26 17:10:00,day,13.0
594,2020-06-26 17:15:00,day,21.0
595,2020-06-26 17:20:00,day,5.0
596,2020-06-26 17:25:00,day,23.0
597,2020-06-26 17:30:00,day,7.0
598,2020-06-26 17:35:00,day,3.0
599,2020-06-26 17:45:00,day,3.0
600,2020-06-26 17:50:00,day,1.0
601,2020-06-26 18:10:00,transition,2.0
602,2020-06-26 18:35:00,transition,4.0
603,2020-06-26 18:40:00,transition,6.0
604,2020-06-26 18:45:00,transition,11.0
605,2020-06-26 18:50:00,transition,5.0
606,2020-06-26 18:55:00,transition,2.0
607,2020-06-27 00:00:00,night,2.0
608,2020-06-27 00:05:00,night,2.0
609,2020-06-27 02:20:00,night,1.0
610,2020-06-27 13:05:00,day,3.0
611,2020-06-27 13:10:00,day,2.0
612,2020-06-27 13:15:00,day,12.0
613,2020-06-27 13:20:00,day,4.0
614,2020-06-27 13:25:00,day,6.0
615,2020-06-27 13:30:00,day,8.0
616,2020-06-27 13:55:00,day,1.0
617,2020-06-27 14:20:00,day,1.0
618,2020-06-27 15:00:00,day,21.0
619,2020-06-27 15:05:00,day,1.0
620,2020-06-27 15:10:00,day,1.0
621,2020-06-27 15:15:00,day,1.0
622,2020-06-27 15:25:00,day,2.0
623,2020-06-27 16:05:00,day,1.0
624,2020-06-27 17:00:00,day,3.0
625,2020-06-27 17:30:00,day,1.0
626,2020-06-27 17:40:00,day,1.0
627,2020-06-27 18:30:00,transition,2.0
628,2020-06-27 18:35:00,transition,14.0
629,2020-06-27 18:40:00,transition,10.0
630,2020-07-01 04:45:00,transition,2.0
631,2020-07-01 04:50:00,transition,3.0
632,2020-07-01 04:55:00,transition,8.0
633,2020-07-01 05:00:00,transition,8.0
634,2020-07-01 05:05:00,day,10.0
635,2020-07-01 05:10:00,day,16.0
636,2020-07-01 05:15:00,day,10.0
637,2020-07-01 05:20:00,day,4.0
638,2020-07-01 05:25:00,day,1.0
639,2020-07-01 05:35:00,day,2.0
640,2020-07-01 05:40:00,day,8.0
641,2020-07-01 05:45:00,day,3.0
642,2020-07-01 09:15:00,day,1.0
643,2020-07-01 09:20:00,day,13.0
644,2020-07-01 09:25:00,day,32.0
645,2020-07-01 09:30:00,day,47.0
646,2020-07-01 09:35:00,day,68.0
647,2020-07-01 09:40:00,day,66.0
648,2020-07-01 09:45:00,day,70.0
649,2020-07-01 09:50:00,day,49.0
650,2020-07-01 09:55:00,day,19.0
651,2020-07-01 10:00:00,day,2.0
652,2020-07-01 10:05:00,day,18.0
653,2020-07-01 10:10:00,day,19.0
654,2020-07-01 10:15:00,day,34.0
655,2020-07-01 10:20:00,day,29.0
656,2020-07-01 10:25:00,day,27.0
657,2020-07-01 10:30:00,day,14.0
658,2020-07-01 10:35:00,day,5.0
659,2020-07-01 10:40:00,day,3.0
660,2020-07-01 10:45:00,day,6.0
661,2020-07-01 12:35:00,day,9.0
662,2020-07-01 13:10:00,day,4.0
663,2020-07-01 13:15:00,day,5.0
664,2020-07-01 13:20:00,day,1.0
665,2020-07-01 13:25:00,day,2.0
666,2020-07-01 13:30:00,day,6.0
667,2020-07-01 13:45:00,day,1.0
668,2020-07-01 13:50:00,day,3.0
669,2020-07-01 13:55:00,day,10.0
670,2020-07-01 14:00:00,day,53.0
671,2020-07-01 14:05:00,day,67.0
672,2020-07-01 14:10:00,day,96.0
673,2020-07-01 14:15:00,day,66.0
674,2020-07-01 14:20:00,day,10.0
675,2020-07-01 14:25:00,day,30.0
676,2020-07-01 14:30:00,day,44.0
677,2020-07-01 14:35:00,day,56.0
678,2020-07-01 14:40:00,day,46.0
679,2020-07-01 14:45:00,day,18.0
680,2020-07-01 14:50:00,day,16.0
681,2020-07-01 14:55:00,day,29.0
682,2020-07-01 15:00:00,day,54.0
683,2020-07-01 15:05:00,day,57.0
684,2020-07-01 15:10:00,day,111.0
685,2020-07-01 15:15:00,day,137.0
686,2020-07-01 15:20:00,day,94.0
687,2020-07-01 15:25:00,day,54.0
688,2020-07-01 15:30:00,day,31.0
689,2020-07-01 15:35:00,day,69.0
690,2020-07-01 15:40:00,day,116.0
691,2020-07-01 15:45:00,day,136.0
692,2020-07-01 15:50:00,day,111.0
693,2020-07-01 15:55:00,day,63.0
694,2020-07-01 16:00:00,day,15.0
695,2020-07-01 16:05:00,day,2.0
696,2020-07-01 16:10:00,day,11.0
697,2020-07-01 16:15:00,day,13.0
698,2020-07-01 16:20:00,day,19.0
699,2020-07-01 16:25:00,day,22.0
700,2020-07-01 16:30:00,day,16.0
701,2020-07-01 16:35:00,day,18.0
702,2020-07-01 16:40:00,day,26.0
703,2020-07-01 16:45:00,day,32.0
704,2020-07-01 16:50:00,day,12.0
705,2020-07-01 16:55:00,day,5.0
706,2020-07-01 17:00:00,day,28.0
707,2020-07-01 17:05:00,day,31.0
708,2020-07-01 17:10:00,day,22.0
709,2020-07-01 17:15:00,day,13.0
710,2020-07-01 17:20:00,day,4.0
711,2020-07-01 17:25:00,day,2.0
712,2020-07-01 17:30:00,day,12.0
713,2020-07-01 17:35:00,day,6.0
714,2020-07-01 17:40:00,day,1.0
715,2020-07-01 17:45:00,day,4.0
716,2020-07-01 17:50:00,day,1.0
717,2020-07-01 17:55:00,day,1.0
718,2020-07-01 18:00:00,transition,7.0
719,2020-07-01 18:05:00,transition,48.0
720,2020-07-01 18:10:00,transition,58.0
721,2020-07-01 18:15:00,transition,29.0
722,2020-07-01 18:20:00,transition,22.0
723,2020-07-01 18:25:00,transition,11.0
724,2020-07-01 18:30:00,transition,14.0
725,2020-07-01 18:35:00,transition,11.0
726,2020-07-01 18:40:00,transition,52.0
727,2020-07-01 18:45:00,transition,57.0
728,2020-07-01 18:50:00,transition,44.0
729,2020-07-01 18:55:00,transition,47.0
730,2020-07-01 19:00:00,transition,45.0
731,2020-07-01 19:05:00,transition,34.0
732,2020-07-01 19:10:00,transition,31.0
733,2020-07-01 19:15:00,transition,42.0
734,2020-07-01 19:20:00,transition,61.0
735,2020-07-01 19:25:00,transition,62.0
736,2020-07-01 19:30:00,transition,57.0
737,2020-07-01 19:35:00,transition,11.0
738,2020-07-01 19:40:00,night,7.0
739,2020-07-01 19:45:00,night,1.0
740,2020-07-01 19:55:00,night,7.0
741,2020-07-01 20:00:00,night,29.0
742,2020-07-01 20:05:00,night,21.0
743,2020-07-01 20:10:00,night,13.0
744,2020-07-01 20:15:00,night,4.0
745,2020-07-01 20:25:00,night,5.0
746,2020-07-02 00:40:00,night,1.0
747,2020-07-02 00:55:00,night,1.0
748,2020-07-02 01:50:00,night,2.0
749,2020-07-02 01:55:00,night,5.0
750,2020-07-02 02:00:00,night,1.0
751,2020-07-02 02:10:00,night,7.0
752,2020-07-02 02:15:00,night,3.0
753,2020-07-02 04:00:00,transition,1.0
754,2020-07-02 13:25:00,day,1.0
755,2020-07-02 13:50:00,day,4.0
756,2020-07-02 13:55:00,day,7.0
757,2020-07-02 14:00:00,day,17.0
758,2020-07-02 14:05:00,day,1.0
759,2020-07-02 14:15:00,day,7.0
760,2020-07-02 14:30:00,day,3.0
761,2020-07-02 14:35:00,day,7.0
762,2020-07-02 14:40:00,day,8.0
763,2020-07-02 14:45:00,day,16.0
764,2020-07-02 14:50:00,day,18.0
765,2020-07-02 15:35:00,day,1.0
766,2020-07-02 15:40:00,day,4.0
767,2020-07-02 15:45:00,day,8.0
768,2020-07-02 15:50:00,day,11.0
769,2020-07-02 15:55:00,day,2.0
770,2020-07-02 16:00:00,day,14.0
771,2020-07-02 16:10:00,day,4.0
772,2020-07-02 16:15:00,day,2.0
773,2020-07-02 17:15:00,day,6.0
774,2020-07-02 17:20:00,day,10.0
775,2020-07-02 17:25:00,day,22.0
776,2020-07-02 17:30:00,day,22.0
777,2020-07-02 17:35:00,day,24.0
778,2020-07-02 17:40:00,day,28.0
779,2020-07-02 17:45:00,day,51.0
780,2020-07-02 17:50:00,day,11.0
781,2020-07-02 17:55:00,day,1.0
782,2020-07-02 18:00:00,transition,29.0
783,2020-07-02 18:05:00,transition,67.0
784,2020-07-02 18:10:00,transition,76.0
785,2020-07-02 18:15:00,transition,80.0
786,2020-07-02 18:20:00,transition,65.0
787,2020-07-02 18:25:00,transition,43.0
788,2020-07-02 18:30:00,transition,32.0
789,2020-07-02 18:35:00,transition,42.0
790,2020-07-02 18:40:00,transition,80.0
791,2020-07-02 18:45:00,transition,70.0
792,2020-07-02 18:50:00,transition,78.0
793,2020-07-02 18:55:00,transition,84.0
794,2020-07-02 19:00:00,transition,29.0
795,2020-07-02 19:05:00,transition,35.0
796,2020-07-02 19:10:00,transition,38.0
797,2020-07-02 19:15:00,transition,53.0
798,2020-07-02 19:20:00,transition,35.0
799,2020-07-02 19:25:00,transition,31.0
800,2020-07-02 19:30:00,transition,29.0
801,2020-07-02 19:35:00,transition,68.0
802,2020-07-02 19:40:00,night,66.0
803,2020-07-02 19:45:00,night,45.0
804,2020-07-02 19:50:00,night,29.0
805,2020-07-02 19:55:00,night,31.0
806,2020-07-02 20:00:00,night,61.0
807,2020-07-02 20:05:00,night,133.0
808,2020-07-02 20:10:00,night,134.0
809,2020-07-02 20:15:00,night,154.0
810,2020-07-02 20:20:00,night,125.0
811,2020-07-02 20:25:00,night,81.0
812,2020-07-02 20:30:00,night,18.0
813,2020-07-02 20:35:00,night,53.0
814,2020-07-02 20:40:00,night,22.0
815,2020-07-02 20:45:00,night,14.0
816,2020-07-02 21:10:00,night,5.0
817,2020-07-02 21:15:00,night,6.0
818,2020-07-02 21:25:00,night,1.0
819,2020-07-03 11:00:00,day,1.0
820,2020-07-03 11:20:00,day,3.0
821,2020-07-03 12:25:00,day,5.0
822,2020-07-03 12:35:00,day,13.0
823,2020-07-03 12:40:00,day,10.0
824,2020-07-03 12:45:00,day,10.0
825,2020-07-03 12:50:00,day,8.0
826,2020-07-03 12:55:00,day,6.0
827,2020-07-03 13:00:00,day,5.0
828,2020-07-03 13:05:00,day,1.0
829,2020-07-03 13:10:00,day,9.0
830,2020-07-03 13:20:00,day,27.0
831,2020-07-03 13:25:00,day,19.0
832,2020-07-03 13:30:00,day,64.0
833,2020-07-03 13:35:00,day,98.0
834,2020-07-03 13:40:00,day,152.0
835,2020-07-03 13:45:00,day,136.0
836,2020-07-03 13:50:00,day,99.0
837,2020-07-03 13:55:00,day,82.0
838,2020-07-03 14:00:00,day,107.0
839,2020-07-03 14:05:00,day,133.0
840,2020-07-03 14:10:00,day,188.0
841,2020-07-03 14:15:00,day,229.0
842,2020-07-03 14:20:00,day,176.0
843,2020-07-03 14:25:00,day,209.0
844,2020-07-03 14:30:00,day,218.0
845,2020-07-03 14:35:00,day,184.0
846,2020-07-03 14:40:00,day,150.0
847,2020-07-03 14:45:00,day,104.0
848,2020-07-03 14:50:00,day,123.0
849,2020-07-03 14:55:00,day,52.0
850,2020-07-03 15:00:00,day,67.0
851,2020-07-03 15:05:00,day,64.0
852,2020-07-03 15:10:00,day,29.0
853,2020-07-03 15:15:00,day,72.0
854,2020-07-03 15:20:00,day,126.0
855,2020-07-03 15:25:00,day,133.0
856,2020-07-03 15:30:00,day,58.0
857,2020-07-03 15:35:00,day,33.0
858,2020-07-03 15:40:00,day,119.0
859,2020-07-03 15:45:00,day,150.0
860,2020-07-03 15:50:00,day,215.0
861,2020-07-03 15:55:00,day,243.0
862,2020-07-03 16:00:00,day,237.0
863,2020-07-03 16:05:00,day,206.0
864,2020-07-03 16:10:00,day,108.0
865,2020-07-03 16:15:00,day,109.0
866,2020-07-03 16:20:00,day,73.0
867,2020-07-03 16:25:00,day,84.0
868,2020-07-03 16:30:00,day,65.0
869,2020-07-03 16:35:00,day,9.0
870,2020-07-03 16:40:00,day,2.0
871,2020-07-03 16:50:00,day,3.0
872,2020-07-10 13:15:00,day,5.0
873,2020-07-10 13:20:00,day,14.0
874,2020-07-10 13:25:00,day,1.0
875,2020-07-10 13:30:00,day,21.0
876,2020-07-10 13:35:00,day,63.0
877,2020-07-10 13:40:00,day,52.0
878,2020-07-10 13:45:00,day,16.0
879,2020-07-10 13:50:00,day,1.0
880,2020-07-10 13:55:00,day,9.0
881,2020-07-10 14:00:00,day,12.0
882,2020-07-10 14:05:00,day,27.0
883,2020-07-10 14:10:00,day,54.0
884,2020-07-10 14:15:00,day,69.0
885,2020-07-10 14:20:00,day,96.0
886,2020-07-10 14:25:00,day,127.0
887,2020-07-10 14:30:00,day,126.0
888,2020-07-10 14:35:00,day,141.0
889,2020-07-10 14:40:00,day,102.0
890,2020-07-10 14:45:00,day,67.0
891,2020-07-10 14:50:00,day,74.0
892,2020-07-10 14:55:00,day,84.0
893,2020-07-10 15:00:00,day,56.0
894,2020-07-10 15:05:00,day,20.0
895,2020-07-10 15:10:00,day,19.0
896,2020-07-10 15:15:00,day,9.0
897,2020-07-10 15:30:00,day,12.0
898,2020-07-10 15:35:00,day,6.0
899,2020-07-10 15:45:00,day,2.0
900,2020-07-10 15:50:00,day,3.0
901,2020-07-10 15:55:00,day,25.0
902,2020-07-10 16:00:00,day,36.0
903,2020-07-10 16:05:00,day,37.0
904,2020-07-10 16:10:00,day,33.0
905,2020-07-10 16:15:00,day,39.0
906,2020-07-10 16:20:00,day,31.0
907,2020-07-10 16:25:00,day,14.0
908,2020-07-10 16:30:00,day,14.0
909,2020-07-10 16:35:00,day,10.0
910,2020-07-10 16:40:00,day,8.0
911,2020-07-10 16:45:00,day,2.0
912,2020-07-10 17:10:00,day,12.0
913,2020-07-10 17:15:00,day,7.0
914,2020-07-10 17:20:00,day,3.0
915,2020-07-10 17:25:00,day,1.0
916,2020-07-10 17:30:00,day,30.0
917,2020-07-10 17:35:00,day,71.0
918,2020-07-10 17:40:00,day,63.0
919,2020-07-10 17:45:00,day,49.0
920,2020-07-10 17:50:00,day,48.0
921,2020-07-10 17:55:00,day,59.0
922,2020-07-10 18:00:00,transition,64.0
923,2020-07-10 18:05:00,transition,58.0
924,2020-07-10 18:10:00,transition,70.0
925,2020-07-10 18:15:00,transition,64.0
926,2020-07-10 18:20:00,transition,42.0
927,2020-07-10 18:25:00,transition,9.0
928,2020-07-10 18:30:00,transition,1.0
929,2020-07-10 19:30:00,transition,1.0
930,2020-07-10 19:35:00,night,1.0
931,2020-07-10 19:45:00,night,1.0
932,2020-07-10 19:50:00,night,13.0
933,2020-07-10 19:55:00,night,16.0
934,2020-07-10 20:00:00,night,16.0
935,2020-07-10 20:05:00,night,17.0
936,2020-07-10 20:10:00,night,18.0
937,2020-07-10 20:15:00,night,2.0
938,2020-07-10 20:20:00,night,8.0
939,2020-07-10 20:50:00,night,4.0
940,2020-07-10 20:55:00,night,4.0
941,2020-07-10 21:00:00,night,7.0
942,2020-07-10 21:40:00,night,3.0
943,2020-07-11 04:25:00,transition,2.0
944,2020-07-11 04:30:00,transition,4.0
945,2020-07-11 04:35:00,transition,1.0
946,2020-07-11 04:40:00,transition,3.0
947,2020-07-11 04:45:00,transition,2.0
948,2020-07-11 04:50:00,transition,1.0
949,2020-07-11 05:10:00,day,2.0
950,2020-07-11 05:30:00,day,3.0
951,2020-07-11 05:35:00,day,7.0
952,2020-07-11 05:40:00,day,7.0
953,2020-07-11 05:45:00,day,2.0
954,2020-07-11 05:50:00,day,4.0
955,2020-07-11 05:55:00,day,4.0
956,2020-07-11 06:15:00,day,1.0
957,2020-07-11 06:25:00,day,2.0
958,2020-07-11 06:30:00,day,13.0
959,2020-07-11 06:35:00,day,10.0
960,2020-07-11 06:40:00,day,7.0
961,2020-07-11 07:10:00,day,8.0
962,2020-07-11 07:15:00,day,14.0
963,2020-07-11 07:20:00,day,45.0
964,2020-07-11 07:25:00,day,53.0
965,2020-07-11 07:30:00,day,61.0
966,2020-07-11 07:35:00,day,78.0
967,2020-07-11 07:40:00,day,81.0
968,2020-07-11 07:45:00,day,46.0
969,2020-07-11 07:50:00,day,16.0
970,2020-07-11 08:10:00,day,18.0
971,2020-07-11 08:15:00,day,35.0
972,2020-07-11 08:20:00,day,9.0
973,2020-07-11 08:25:00,day,30.0
974,2020-07-11 08:30:00,day,16.0
975,2020-07-11 08:35:00,day,13.0
976,2020-07-11 08:40:00,day,2.0
977,2020-07-11 09:10:00,day,2.0
978,2020-07-11 09:25:00,day,1.0
979,2020-07-11 09:30:00,day,6.0
980,2020-07-11 09:50:00,day,4.0
981,2020-07-11 11:25:00,day,30.0
982,2020-07-11 11:30:00,day,69.0
983,2020-07-11 11:35:00,day,62.0
984,2020-07-11 11:40:00,day,84.0
985,2020-07-11 11:45:00,day,176.0
986,2020-07-11 11:50:00,day,191.0
987,2020-07-11 11:55:00,day,229.0
988,2020-07-11 12:00:00,day,182.0
989,2020-07-11 12:05:00,day,215.0
990,2020-07-11 12:10:00,day,299.0
991,2020-07-11 12:15:00,day,302.0
992,2020-07-11 12:20:00,day,260.0
993,2020-07-11 12:25:00,day,163.0
994,2020-07-11 12:30:00,day,186.0
995,2020-07-11 12:35:00,day,176.0
996,2020-07-11 12:40:00,day,186.0
997,2020-07-11 12:45:00,day,141.0
998,2020-07-11 12:50:00,day,120.0
999,2020-07-11 12:55:00,day,118.0
1000,2020-07-11 13:00:00,day,192.0
1001,2020-07-11 13:05:00,day,207.0
1002,2020-07-11 13:10:00,day,234.0
1003,2020-07-11 13:15:00,day,211.0
1004,2020-07-11 13:20:00,day,202.0
1005,2020-07-11 13:25:00,day,153.0
1006,2020-07-11 13:30:00,day,250.0
1007,2020-07-11 13:35:00,day,269.0
1008,2020-07-11 13:40:00,day,238.0
1009,2020-07-11 13:45:00,day,203.0
1010,2020-07-11 13:50:00,day,215.0
1011,2020-07-11 13:55:00,day,195.0
1012,2020-07-11 14:00:00,day,199.0
1013,2020-07-11 14:05:00,day,158.0
1014,2020-07-11 14:10:00,day,180.0
1015,2020-07-11 14:15:00,day,163.0
1016,2020-07-11 14:20:00,day,117.0
1017,2020-07-11 14:25:00,day,86.0
1018,2020-07-11 14:30:00,day,42.0
1019,2020-07-11 14:35:00,day,17.0
1020,2020-07-15 14:30:00,day,1.0
1021,2020-07-21 04:30:00,transition,1.0
1022,2020-07-21 12:20:00,day,15.0
1023,2020-07-21 12:25:00,day,24.0
1024,2020-07-21 12:30:00,day,6.0
1025,2020-07-21 12:40:00,day,11.0
1026,2020-07-21 13:05:00,day,1.0
1027,2020-07-21 13:10:00,day,2.0
1028,2020-07-21 13:15:00,day,1.0
1029,2020-07-21 13:20:00,day,22.0
1030,2020-07-21 13:25:00,day,24.0
1031,2020-07-21 13:30:00,day,34.0
1032,2020-07-21 13:35:00,day,7.0
1033,2020-07-21 13:40:00,day,26.0
1034,2020-07-21 13:50:00,day,3.0
1035,2020-07-21 13:55:00,day,47.0
1036,2020-07-21 14:00:00,day,60.0
1037,2020-07-21 14:05:00,day,59.0
1038,2020-07-21 14:10:00,day,64.0
1039,2020-07-21 14:15:00,day,41.0
1040,2020-07-21 14:20:00,day,59.0
1041,2020-07-21 14:25:00,day,53.0
1042,2020-07-21 14:30:00,day,32.0
1043,2020-07-21 14:35:00,day,5.0
1044,2020-07-21 14:40:00,day,19.0
1045,2020-07-21 14:50:00,day,3.0
1046,2020-07-21 14:55:00,day,2.0
1047,2020-07-21 15:00:00,day,16.0
1048,2020-07-21 15:05:00,day,10.0
1049,2020-07-21 15:10:00,day,30.0
1050,2020-07-21 15:15:00,day,6.0
1051,2020-07-21 15:20:00,day,1.0
1052,2020-07-21 15:25:00,day,26.0
