,nominal time,day/night,npixels with POH > 90%
1053,2020-07-21 15:30:00,day,60.0
1054,2020-07-21 15:35:00,day,54.0
1055,2020-07-21 15:40:00,day,55.0
1056,2020-07-21 15:45:00,day,57.0
1057,2020-07-21 15:50:00,day,9.0
1058,2020-07-21 15:55:00,day,2.0
1059,2020-07-21 16:00:00,day,16.0
1060,2020-07-21 16:05:00,day,22.0
1061,2020-07-21 16:10:00,day,13.0
1062,2020-07-21 16:15:00,day,3.0
1063,2020-07-21 16:40:00,day,2.0
1064,2020-07-21 16:45:00,day,1.0
1065,2020-07-21 16:50:00,day,24.0
1066,2020-07-21 16:55:00,day,35.0
1067,2020-07-21 17:00:00,day,6.0
1068,2020-07-21 17:05:00,day,13.0
1069,2020-07-21 17:10:00,day,43.0
1070,2020-07-21 17:15:00,day,27.0
1071,2020-07-21 17:20:00,day,14.0
1072,2020-07-21 17:25:00,day,17.0
1073,2020-07-21 17:30:00,day,21.0
1074,2020-07-21 17:35:00,day,31.0
1075,2020-07-21 17:40:00,day,6.0
1076,2020-07-21 17:45:00,day,2.0
1077,2020-07-21 17:50:00,transition,28.0
1078,2020-07-21 17:55:00,transition,38.0
1079,2020-07-21 18:00:00,transition,41.0
1080,2020-07-21 18:05:00,transition,25.0
1081,2020-07-21 18:10:00,transition,26.0
1082,2020-07-21 18:15:00,transition,35.0
1083,2020-07-21 18:20:00,transition,19.0
1084,2020-07-21 18:25:00,transition,40.0
1085,2020-07-21 18:30:00,transition,62.0
1086,2020-07-21 18:35:00,transition,66.0
1087,2020-07-21 18:40:00,transition,52.0
1088,2020-07-21 18:45:00,transition,53.0
1089,2020-07-21 18:50:00,transition,47.0
1090,2020-07-21 18:55:00,transition,53.0
1091,2020-07-21 19:00:00,transition,67.0
1092,2020-07-21 19:05:00,transition,46.0
1093,2020-07-21 19:10:00,transition,22.0
1094,2020-07-21 19:15:00,transition,32.0
1095,2020-07-21 19:20:00,transition,53.0
1096,2020-07-21 19:25:00,transition,55.0
1097,2020-07-21 19:30:00,night,65.0
1098,2020-07-21 19:35:00,night,67.0
1099,2020-07-21 19:40:00,night,52.0
1100,2020-07-21 19:45:00,night,45.0
1101,2020-07-21 19:50:00,night,15.0
1102,2020-07-21 19:55:00,night,30.0
1103,2020-07-21 20:00:00,night,29.0
1104,2020-07-21 20:05:00,night,11.0
1105,2020-07-21 20:10:00,night,12.0
1106,2020-07-21 20:15:00,night,6.0
1107,2020-07-21 20:20:00,night,35.0
1108,2020-07-21 20:25:00,night,17.0
1109,2020-07-21 20:30:00,night,3.0
1110,2020-07-21 20:35:00,night,2.0
1111,2020-07-21 20:40:00,night,17.0
1112,2020-07-21 20:45:00,night,38.0
1113,2020-07-21 20:50:00,night,1.0
1114,2020-07-21 20:55:00,night,15.0
1115,2020-07-21 21:00:00,night,25.0
1116,2020-07-21 21:05:00,night,71.0
1117,2020-07-21 21:10:00,night,68.0
1118,2020-07-21 21:15:00,night,33.0
1119,2020-07-21 21:20:00,night,46.0
1120,2020-07-21 21:25:00,night,26.0
1121,2020-07-21 21:30:00,night,39.0
1122,2020-07-21 21:35:00,night,29.0
1123,2020-07-21 21:40:00,night,7.0
1124,2020-07-21 21:45:00,night,8.0
1125,2020-07-21 21:50:00,night,1.0
1126,2020-07-21 22:10:00,night,3.0
1127,2020-07-21 22:15:00,night,41.0
1128,2020-07-21 22:30:00,night,57.0
1129,2020-07-21 22:35:00,night,26.0
1130,2020-07-21 22:45:00,night,31.0
1131,2020-07-21 22:50:00,night,52.0
1132,2020-07-21 22:55:00,night,21.0
1133,2020-07-21 23:00:00,night,54.0
1134,2020-07-21 23:05:00,night,113.0
1135,2020-07-21 23:10:00,night,102.0
1136,2020-07-21 23:15:00,night,125.0
1137,2020-07-21 23:20:00,night,171.0
1138,2020-07-21 23:25:00,night,134.0
1139,2020-07-21 23:30:00,night,45.0
1140,2020-07-21 23:35:00,night,54.0
1141,2020-07-21 23:40:00,night,31.0
1142,2020-07-21 23:45:00,night,15.0
1143,2020-07-22 00:05:00,night,1.0
1144,2020-07-22 00:15:00,night,1.0
1145,2020-07-22 00:20:00,night,4.0
1146,2020-07-22 00:30:00,night,1.0
1147,2020-07-22 00:35:00,night,4.0
1148,2020-07-22 00:40:00,night,4.0
1149,2020-07-22 00:45:00,night,3.0
1150,2020-07-22 00:50:00,night,7.0
1151,2020-07-22 00:55:00,night,11.0
1152,2020-07-22 01:00:00,night,7.0
1153,2020-07-22 01:05:00,night,32.0
1154,2020-07-22 01:10:00,night,20.0
1155,2020-07-22 01:15:00,night,1.0
1156,2020-07-22 03:00:00,night,2.0
1157,2020-07-22 07:00:00,day,1.0
1158,2020-07-22 13:00:00,day,4.0
1159,2020-07-22 13:20:00,day,8.0
1160,2020-07-22 13:25:00,day,4.0
1161,2020-07-22 13:35:00,day,1.0
1162,2020-07-22 13:40:00,day,5.0
1163,2020-07-22 13:55:00,day,4.0
1164,2020-07-22 14:05:00,day,17.0
1165,2020-07-22 14:20:00,day,32.0
1166,2020-07-22 14:25:00,day,15.0
1167,2020-07-22 14:30:00,day,17.0
1168,2020-07-22 14:35:00,day,43.0
1169,2020-07-22 14:40:00,day,17.0
1170,2020-07-22 14:45:00,day,7.0
1171,2020-07-22 14:55:00,day,26.0
1172,2020-07-22 15:05:00,day,13.0
1173,2020-07-22 15:10:00,day,7.0
1174,2020-07-22 15:20:00,day,20.0
1175,2020-07-22 15:25:00,day,3.0
1176,2020-07-22 15:30:00,day,7.0
1177,2020-07-22 15:35:00,day,5.0
1178,2020-07-22 15:50:00,day,1.0
1179,2020-07-22 15:55:00,day,7.0
1180,2020-07-22 16:00:00,day,14.0
1181,2020-07-22 16:05:00,day,20.0
1182,2020-07-22 16:10:00,day,12.0
1183,2020-07-22 16:15:00,day,21.0
1184,2020-07-22 16:20:00,day,29.0
1185,2020-07-22 16:25:00,day,62.0
1186,2020-07-22 16:30:00,day,97.0
1187,2020-07-22 16:35:00,day,134.0
1188,2020-07-22 16:40:00,day,87.0
1189,2020-07-22 16:45:00,day,62.0
1190,2020-07-22 16:50:00,day,12.0
1191,2020-07-22 17:00:00,day,1.0
1192,2020-07-22 17:05:00,day,6.0
1193,2020-07-22 17:10:00,day,3.0
1194,2020-07-22 17:15:00,day,4.0
1195,2020-07-22 17:20:00,day,3.0
1196,2020-07-22 17:25:00,day,1.0
1197,2020-07-22 17:30:00,day,36.0
1198,2020-07-22 17:35:00,day,39.0
1199,2020-07-22 17:40:00,day,19.0
1200,2020-07-22 17:45:00,day,36.0
1201,2020-07-22 17:50:00,transition,50.0
1202,2020-07-22 17:55:00,transition,31.0
1203,2020-07-22 18:00:00,transition,44.0
1204,2020-07-22 18:05:00,transition,58.0
1205,2020-07-22 18:10:00,transition,59.0
1206,2020-07-22 18:15:00,transition,74.0
1207,2020-07-22 18:20:00,transition,52.0
1208,2020-07-22 18:25:00,transition,33.0
1209,2020-07-22 18:30:00,transition,86.0
1210,2020-07-22 18:35:00,transition,57.0
1211,2020-07-22 18:40:00,transition,31.0
1212,2020-07-22 18:45:00,transition,4.0
1213,2020-07-22 18:50:00,transition,10.0
1214,2020-07-22 19:10:00,transition,4.0
1215,2020-07-22 19:15:00,transition,14.0
1216,2020-07-22 19:20:00,transition,7.0
1217,2020-07-22 19:30:00,night,17.0
1218,2020-07-22 19:35:00,night,51.0
1219,2020-07-22 19:40:00,night,40.0
1220,2020-07-22 19:45:00,night,17.0
1221,2020-07-22 19:50:00,night,37.0
1222,2020-07-22 19:55:00,night,20.0
1223,2020-07-22 20:00:00,night,7.0
1224,2020-07-22 20:05:00,night,4.0
1225,2020-07-22 20:10:00,night,28.0
1226,2020-07-22 20:15:00,night,3.0
1227,2020-07-22 20:20:00,night,2.0
1228,2020-07-22 20:25:00,night,7.0
1229,2020-07-22 20:35:00,night,1.0
1230,2020-07-22 20:40:00,night,5.0
1231,2020-07-22 21:10:00,night,15.0
1232,2020-07-22 21:15:00,night,12.0
1233,2020-07-22 22:00:00,night,1.0
1234,2020-07-23 01:15:00,night,1.0
1235,2020-07-23 13:25:00,day,4.0
1236,2020-07-23 13:30:00,day,6.0
1237,2020-07-23 13:55:00,day,8.0
1238,2020-07-23 14:00:00,day,3.0
1239,2020-07-23 14:05:00,day,16.0
1240,2020-07-23 14:10:00,day,14.0
1241,2020-07-23 14:15:00,day,7.0
1242,2020-07-23 14:25:00,day,4.0
1243,2020-07-23 14:30:00,day,8.0
1244,2020-07-23 17:00:00,day,7.0
1245,2020-07-23 17:05:00,day,8.0
1246,2020-07-23 17:30:00,day,1.0
1247,2020-07-23 17:55:00,transition,6.0
1248,2020-07-23 18:35:00,transition,1.0
1249,2020-07-23 18:45:00,transition,22.0
1250,2020-07-23 18:50:00,transition,1.0
1251,2020-07-23 18:55:00,transition,12.0
1252,2020-07-23 19:00:00,transition,3.0
1253,2020-07-23 19:15:00,transition,1.0
1254,2020-07-23 19:20:00,transition,5.0
1255,2020-07-23 19:25:00,night,5.0
1256,2020-07-23 19:30:00,night,7.0
1257,2020-07-23 19:35:00,night,8.0
1258,2020-07-23 19:40:00,night,55.0
1259,2020-07-23 19:45:00,night,49.0
1260,2020-07-23 19:50:00,night,74.0
1261,2020-07-23 19:55:00,night,84.0
1262,2020-07-23 20:00:00,night,100.0
1263,2020-07-23 20:05:00,night,27.0
1264,2020-07-23 20:10:00,night,36.0
1265,2020-07-23 20:15:00,night,53.0
1266,2020-07-23 20:20:00,night,57.0
1267,2020-07-23 20:25:00,night,36.0
1268,2020-07-23 20:30:00,night,30.0
1269,2020-07-23 20:35:00,night,37.0
1270,2020-07-23 20:40:00,night,60.0
1271,2020-07-23 20:45:00,night,44.0
1272,2020-07-23 20:50:00,night,27.0
1273,2020-07-23 20:55:00,night,5.0
1274,2020-07-23 21:10:00,night,14.0
1275,2020-07-23 21:15:00,night,8.0
1276,2020-07-23 21:20:00,night,8.0
1277,2020-07-23 21:25:00,night,20.0
1278,2020-07-23 21:30:00,night,31.0
1279,2020-07-23 21:35:00,night,34.0
1280,2020-07-23 21:45:00,night,2.0
1281,2020-07-23 21:50:00,night,13.0
1282,2020-07-23 21:55:00,night,1.0
1283,2020-07-23 22:05:00,night,9.0
1284,2020-07-23 22:10:00,night,8.0
1285,2020-07-23 22:15:00,night,6.0
1286,2020-07-23 22:20:00,night,7.0
1287,2020-07-23 22:25:00,night,1.0
1288,2020-07-23 22:30:00,night,4.0
1289,2020-07-23 22:40:00,night,1.0
1290,2020-07-23 23:15:00,night,5.0
1291,2020-07-23 23:20:00,night,4.0
1292,2020-07-23 23:30:00,night,2.0
1293,2020-07-24 00:55:00,night,4.0
1294,2020-07-24 01:30:00,night,3.0
1295,2020-07-24 01:35:00,night,20.0
1296,2020-07-24 01:40:00,night,25.0
1297,2020-07-24 01:45:00,night,53.0
1298,2020-07-24 01:50:00,night,102.0
1299,2020-07-24 01:55:00,night,91.0
1300,2020-07-24 02:00:00,night,152.0
1301,2020-07-24 02:05:00,night,141.0
1302,2020-07-24 02:10:00,night,122.0
1303,2020-07-24 02:15:00,night,163.0
1304,2020-07-24 02:20:00,night,261.0
1305,2020-07-24 02:25:00,night,213.0
1306,2020-07-24 02:30:00,night,196.0
1307,2020-07-24 02:35:00,night,173.0
1308,2020-07-24 02:40:00,night,164.0
1309,2020-07-24 02:45:00,night,192.0
1310,2020-07-24 02:50:00,night,196.0
1311,2020-07-24 02:55:00,night,289.0
1312,2020-07-24 03:00:00,night,296.0
1313,2020-07-24 03:05:00,night,273.0
1314,2020-07-24 03:10:00,night,259.0
1315,2020-07-24 03:15:00,night,316.0
1316,2020-07-24 03:20:00,night,302.0
1317,2020-07-24 03:25:00,night,345.0
1318,2020-07-24 03:30:00,night,293.0
1319,2020-07-24 03:35:00,night,342.0
1320,2020-07-24 03:40:00,night,387.0
1321,2020-07-24 03:45:00,night,362.0
1322,2020-07-24 03:50:00,night,346.0
1323,2020-07-24 03:55:00,transition,401.0
1324,2020-07-24 04:00:00,transition,359.0
1325,2020-07-24 04:05:00,transition,316.0
1326,2020-07-24 04:10:00,transition,299.0
1327,2020-07-24 04:15:00,transition,181.0
1328,2020-07-24 04:20:00,transition,77.0
1329,2020-07-24 04:25:00,transition,56.0
1330,2020-07-24 04:30:00,transition,16.0
1331,2020-07-24 04:35:00,transition,10.0
1332,2020-07-24 04:40:00,transition,27.0
1333,2020-07-24 04:45:00,transition,30.0
1334,2020-07-24 04:50:00,transition,86.0
1335,2020-07-24 04:55:00,transition,109.0
1336,2020-07-24 05:00:00,transition,101.0
1337,2020-07-24 05:05:00,transition,86.0
1338,2020-07-24 05:10:00,transition,82.0
1339,2020-07-24 05:15:00,transition,64.0
1340,2020-07-24 05:20:00,transition,27.0
1341,2020-07-24 05:25:00,day,4.0
1342,2020-07-24 05:35:00,day,16.0
1343,2020-07-24 05:40:00,day,28.0
1344,2020-07-24 05:45:00,day,19.0
1345,2020-07-24 05:50:00,day,2.0
1346,2020-07-24 06:00:00,day,6.0
1347,2020-07-24 06:05:00,day,2.0
1348,2020-07-24 06:10:00,day,11.0
1349,2020-07-24 06:15:00,day,22.0
1350,2020-07-24 13:55:00,day,1.0
1351,2020-07-24 14:00:00,day,2.0
1352,2020-07-28 12:50:00,day,1.0
1353,2020-07-28 13:00:00,day,21.0
1354,2020-07-28 13:05:00,day,21.0
1355,2020-07-28 13:15:00,day,7.0
1356,2020-07-28 13:20:00,day,25.0
1357,2020-07-28 13:25:00,day,44.0
1358,2020-07-28 13:30:00,day,43.0
1359,2020-07-28 13:35:00,day,49.0
1360,2020-07-28 13:40:00,day,54.0
1361,2020-07-28 13:45:00,day,13.0
1362,2020-07-28 13:50:00,day,7.0
1363,2020-07-28 13:55:00,day,1.0
1364,2020-07-28 14:00:00,day,11.0
1365,2020-07-28 14:05:00,day,8.0
1366,2020-07-28 14:10:00,day,10.0
1367,2020-07-28 14:15:00,day,26.0
1368,2020-07-28 14:20:00,day,17.0
1369,2020-07-28 14:25:00,day,46.0
1370,2020-07-28 14:30:00,day,18.0
1371,2020-07-28 14:35:00,day,57.0
1372,2020-07-28 14:40:00,day,125.0
1373,2020-07-28 14:45:00,day,97.0
1374,2020-07-28 14:50:00,day,34.0
1375,2020-07-28 14:55:00,day,21.0
1376,2020-07-28 15:00:00,day,7.0
1377,2020-07-28 15:05:00,day,6.0
1378,2020-07-28 15:15:00,day,29.0
1379,2020-07-28 15:20:00,day,52.0
1380,2020-07-28 15:25:00,day,21.0
1381,2020-07-28 15:30:00,day,6.0
1382,2020-07-28 15:35:00,day,11.0
1383,2020-07-28 15:40:00,day,28.0
1384,2020-07-28 15:45:00,day,1.0
1385,2020-07-28 15:50:00,day,5.0
1386,2020-07-28 15:55:00,day,50.0
1387,2020-07-28 16:00:00,day,34.0
1388,2020-07-28 16:05:00,day,23.0
1389,2020-07-28 16:10:00,day,108.0
1390,2020-07-28 16:15:00,day,104.0
1391,2020-07-28 16:20:00,day,123.0
1392,2020-07-28 16:25:00,day,76.0
1393,2020-07-28 16:30:00,day,51.0
1394,2020-07-28 16:35:00,day,57.0
1395,2020-07-28 16:40:00,day,24.0
1396,2020-07-28 16:45:00,day,33.0
1397,2020-07-28 16:50:00,day,33.0
1398,2020-07-28 16:55:00,day,104.0
1399,2020-07-28 17:00:00,day,135.0
1400,2020-07-28 17:05:00,day,184.0
1401,2020-07-28 17:10:00,day,144.0
1402,2020-07-28 17:15:00,day,105.0
1403,2020-07-28 17:20:00,day,147.0
1404,2020-07-28 17:25:00,day,153.0
1405,2020-07-28 17:30:00,day,86.0
1406,2020-07-28 17:35:00,day,44.0
1407,2020-07-28 17:40:00,day,22.0
1408,2020-07-28 17:45:00,transition,15.0
1409,2020-07-28 17:50:00,transition,22.0
1410,2020-07-28 17:55:00,transition,2.0
1411,2020-07-28 18:05:00,transition,3.0
1412,2020-07-28 18:10:00,transition,2.0
1413,2020-07-28 18:15:00,transition,2.0
1414,2020-07-28 18:20:00,transition,8.0
1415,2020-07-28 18:25:00,transition,21.0
1416,2020-07-28 18:30:00,transition,1.0
1417,2020-07-28 18:35:00,transition,4.0
1418,2020-07-28 18:40:00,transition,3.0
1419,2020-07-28 18:55:00,transition,1.0
1420,2020-07-28 19:00:00,transition,28.0
1421,2020-07-28 19:05:00,transition,63.0
1422,2020-07-28 19:10:00,transition,20.0
1423,2020-07-28 19:20:00,night,5.0
1424,2020-07-28 19:25:00,night,13.0
1425,2020-07-28 19:30:00,night,53.0
1426,2020-07-28 19:35:00,night,73.0
1427,2020-07-28 19:40:00,night,52.0
1428,2020-07-28 19:45:00,night,15.0
1429,2020-07-28 19:50:00,night,27.0
1430,2020-07-28 19:55:00,night,30.0
1431,2020-07-28 20:00:00,night,17.0
1432,2020-07-28 20:45:00,night,6.0
1433,2020-07-28 20:50:00,night,7.0
1434,2020-07-28 21:05:00,night,9.0
1435,2020-07-28 21:10:00,night,39.0
1436,2020-07-28 21:15:00,night,59.0
1437,2020-07-28 21:20:00,night,43.0
1438,2020-07-28 21:25:00,night,42.0
1439,2020-07-28 21:30:00,night,52.0
1440,2020-07-28 21:35:00,night,27.0
1441,2020-07-28 21:40:00,night,17.0
1442,2020-07-28 22:15:00,night,1.0
1443,2020-07-28 22:25:00,night,12.0
1444,2020-07-28 22:30:00,night,1.0
1445,2020-07-29 19:25:00,night,1.0
1446,2020-07-29 19:45:00,night,2.0
1447,2020-07-30 12:30:00,day,2.0
1448,2020-07-30 12:40:00,day,10.0
1449,2020-07-30 13:05:00,day,1.0
1450,2020-07-30 13:15:00,day,5.0
1451,2020-07-30 13:20:00,day,30.0
1452,2020-07-30 13:25:00,day,29.0
1453,2020-07-30 13:30:00,day,25.0
1454,2020-07-30 13:35:00,day,36.0
1455,2020-07-30 13:40:00,day,33.0
1456,2020-07-30 13:45:00,day,22.0
1457,2020-07-30 13:50:00,day,40.0
1458,2020-07-30 13:55:00,day,33.0
1459,2020-07-30 14:00:00,day,39.0
1460,2020-07-30 14:05:00,day,60.0
1461,2020-07-30 14:10:00,day,27.0
1462,2020-07-30 14:15:00,day,44.0
1463,2020-07-30 14:20:00,day,64.0
1464,2020-07-30 14:25:00,day,38.0
1465,2020-07-30 14:30:00,day,50.0
1466,2020-07-30 14:35:00,day,9.0
1467,2020-07-30 14:40:00,day,23.0
1468,2020-07-30 14:45:00,day,37.0
1469,2020-07-30 14:50:00,day,56.0
1470,2020-07-30 14:55:00,day,84.0
1471,2020-07-30 15:00:00,day,134.0
1472,2020-07-30 15:05:00,day,144.0
1473,2020-07-30 15:10:00,day,136.0
1474,2020-07-30 15:15:00,day,98.0
1475,2020-07-30 15:20:00,day,115.0
1476,2020-07-30 15:25:00,day,178.0
1477,2020-07-30 15:30:00,day,247.0
1478,2020-07-30 15:35:00,day,231.0
1479,2020-07-30 15:40:00,day,111.0
1480,2020-07-30 15:45:00,day,122.0
1481,2020-07-30 15:50:00,day,110.0
1482,2020-07-30 15:55:00,day,65.0
1483,2020-07-30 16:00:00,day,108.0
1484,2020-07-30 16:05:00,day,129.0
1485,2020-07-30 16:10:00,day,97.0
1486,2020-07-30 16:15:00,day,82.0
1487,2020-07-30 16:20:00,day,83.0
1488,2020-07-30 16:25:00,day,135.0
1489,2020-07-30 16:30:00,day,136.0
1490,2020-07-30 16:35:00,day,143.0
1491,2020-07-30 16:40:00,day,110.0
1492,2020-07-30 16:45:00,day,93.0
1493,2020-07-30 16:50:00,day,54.0
1494,2020-07-30 16:55:00,day,98.0
1495,2020-07-30 17:00:00,day,88.0
1496,2020-07-30 17:05:00,day,80.0
1497,2020-07-30 17:10:00,day,52.0
1498,2020-07-30 17:15:00,day,31.0
1499,2020-07-30 17:20:00,day,13.0
1500,2020-07-30 17:25:00,day,3.0
1501,2020-07-30 17:30:00,day,10.0
1502,2020-07-30 17:35:00,day,10.0
1503,2020-07-30 17:40:00,day,2.0
1504,2020-07-30 17:45:00,transition,37.0
1505,2020-07-30 17:50:00,transition,36.0
1506,2020-07-30 17:55:00,transition,1.0
1507,2020-07-30 18:00:00,transition,57.0
1508,2020-07-30 18:05:00,transition,56.0
1509,2020-07-30 18:10:00,transition,54.0
1510,2020-07-30 18:15:00,transition,20.0
1511,2020-07-30 18:20:00,transition,9.0
1512,2020-07-30 18:25:00,transition,11.0
1513,2020-07-30 18:30:00,transition,23.0
1514,2020-07-30 18:35:00,transition,21.0
1515,2020-07-30 18:40:00,transition,44.0
1516,2020-07-30 18:45:00,transition,20.0
1517,2020-07-30 18:50:00,transition,13.0
1518,2020-07-30 18:55:00,transition,24.0
1519,2020-07-30 19:00:00,transition,27.0
1520,2020-07-30 19:05:00,transition,31.0
1521,2020-07-30 19:10:00,transition,30.0
1522,2020-07-30 19:15:00,night,20.0
1523,2020-07-30 19:20:00,night,4.0
1524,2020-07-30 19:25:00,night,11.0
1525,2020-07-30 19:30:00,night,17.0
1526,2020-07-30 19:35:00,night,4.0
1527,2020-07-30 19:40:00,night,7.0
1528,2020-07-30 19:45:00,night,6.0
1529,2020-07-30 19:55:00,night,4.0
1530,2020-07-30 20:00:00,night,9.0
1531,2020-07-30 20:05:00,night,5.0
1532,2020-07-30 20:30:00,night,3.0
1533,2020-07-30 20:35:00,night,33.0
1534,2020-07-30 20:40:00,night,15.0
1535,2020-07-30 20:45:00,night,7.0
1536,2020-07-30 20:50:00,night,3.0
1537,2020-07-31 12:50:00,day,2.0
1538,2020-07-31 14:25:00,day,2.0
1539,2020-07-31 15:10:00,day,11.0
1540,2020-07-31 15:15:00,day,24.0
1541,2020-07-31 15:20:00,day,6.0
1542,2020-07-31 15:30:00,day,2.0
1543,2020-07-31 15:35:00,day,3.0
1544,2020-07-31 16:35:00,day,1.0
1545,2020-07-31 16:40:00,day,10.0
1546,2020-07-31 16:45:00,day,8.0
1547,2020-07-31 17:15:00,day,12.0
1548,2020-07-31 17:20:00,day,36.0
1549,2020-07-31 17:25:00,day,10.0
1550,2020-07-31 17:30:00,day,9.0
1551,2020-07-31 17:45:00,transition,8.0
1552,2020-07-31 17:50:00,transition,2.0
1553,2020-07-31 17:55:00,transition,1.0
